"Group","Source","Target","Weight","Correlation","Direction"
"MS","OTU_142","OTU_78",1,1,"Positive"
"MS","OTU_142","OTU_881",1,1,"Positive"
"MS","OTU_142","OTU_913",1,1,"Positive"
"MS","OTU_1421","OTU_1629",1,1,"Positive"
"MS","OTU_1421","OTU_1687",1,1,"Positive"
"MS","OTU_1421","OTU_1703",1,1,"Positive"
"MS","OTU_1421","OTU_1757",1,1,"Positive"
"MS","OTU_1421","OTU_1832",1,1,"Positive"
"MS","OTU_1421","OTU_1925",1,1,"Positive"
"MS","OTU_1421","OTU_2081",1,1,"Positive"
"MS","OTU_1421","OTU_2093",1,1,"Positive"
"MS","OTU_1421","OTU_2104",1,1,"Positive"
"MS","OTU_1421","OTU_2106",1,1,"Positive"
"MS","OTU_1421","OTU_2122",1,1,"Positive"
"MS","OTU_1421","OTU_2214",1,1,"Positive"
"MS","OTU_1421","OTU_2215",1,1,"Positive"
"MS","OTU_1421","OTU_2255",1,1,"Positive"
"MS","OTU_1421","OTU_2330",1,1,"Positive"
"MS","OTU_1421","OTU_234",1,1,"Positive"
"MS","OTU_1421","OTU_2348",1,1,"Positive"
"MS","OTU_1421","OTU_2354",1,1,"Positive"
"MS","OTU_1421","OTU_236",1,1,"Positive"
"MS","OTU_1421","OTU_2404",1,1,"Positive"
"MS","OTU_1421","OTU_2490",1,1,"Positive"
"MS","OTU_1421","OTU_2496",1,1,"Positive"
"MS","OTU_1421","OTU_2564",1,1,"Positive"
"MS","OTU_1421","OTU_2595",1,1,"Positive"
"MS","OTU_1421","OTU_2601",1,1,"Positive"
"MS","OTU_1421","OTU_278",1,1,"Positive"
"MS","OTU_1421","OTU_78",1,1,"Positive"
"MS","OTU_1421","OTU_881",1,1,"Positive"
"MS","OTU_1421","OTU_913",1,1,"Positive"
"MS","OTU_148","OTU_155",1,-1,"Negative"
"MS","OTU_148","OTU_1585",1,-1,"Negative"
"MS","OTU_148","OTU_1676",1,-1,"Negative"
"MS","OTU_148","OTU_1678",1,-1,"Negative"
"MS","OTU_148","OTU_1716",1,1,"Positive"
"MS","OTU_148","OTU_1725",1,-1,"Negative"
"MS","OTU_148","OTU_1729",1,-1,"Negative"
"MS","OTU_148","OTU_1828",1,-1,"Negative"
"MS","OTU_148","OTU_185",1,-1,"Negative"
"MS","OTU_148","OTU_1863",1,-1,"Negative"
"MS","OTU_148","OTU_1873",1,1,"Positive"
"MS","OTU_148","OTU_1916",1,1,"Positive"
"MS","OTU_148","OTU_1917",1,-1,"Negative"
"MS","OTU_148","OTU_1918",1,-1,"Negative"
"MS","OTU_148","OTU_1971",1,-1,"Negative"
"MS","OTU_148","OTU_1976",1,1,"Positive"
"MS","OTU_148","OTU_1995",1,1,"Positive"
"MS","OTU_148","OTU_20",1,-1,"Negative"
"MS","OTU_148","OTU_2031",1,-1,"Negative"
"MS","OTU_148","OTU_2036",1,-1,"Negative"
"MS","OTU_148","OTU_2040",1,-1,"Negative"
"MS","OTU_148","OTU_2061",1,-1,"Negative"
"MS","OTU_148","OTU_210",1,1,"Positive"
"MS","OTU_148","OTU_2103",1,1,"Positive"
"MS","OTU_148","OTU_2172",1,1,"Positive"
"MS","OTU_148","OTU_2185",1,-1,"Negative"
"MS","OTU_148","OTU_2230",1,1,"Positive"
"MS","OTU_148","OTU_2257",1,-1,"Negative"
"MS","OTU_148","OTU_228",1,1,"Positive"
"MS","OTU_148","OTU_231",1,-1,"Negative"
"MS","OTU_148","OTU_2344",1,1,"Positive"
"MS","OTU_148","OTU_2375",1,1,"Positive"
"MS","OTU_148","OTU_2388",1,1,"Positive"
"MS","OTU_148","OTU_2438",1,-1,"Negative"
"MS","OTU_148","OTU_2452",1,1,"Positive"
"MS","OTU_148","OTU_2497",1,-1,"Negative"
"MS","OTU_148","OTU_2502",1,-1,"Negative"
"MS","OTU_148","OTU_2560",1,-1,"Negative"
"MS","OTU_148","OTU_2619",1,-1,"Negative"
"MS","OTU_148","OTU_27",1,-1,"Negative"
"MS","OTU_148","OTU_420",1,-1,"Negative"
"MS","OTU_148","OTU_473",1,-1,"Negative"
"MS","OTU_148","OTU_48",1,1,"Positive"
"MS","OTU_148","OTU_517",1,-1,"Negative"
"MS","OTU_148","OTU_524",1,-1,"Negative"
"MS","OTU_148","OTU_571",1,-1,"Negative"
"MS","OTU_148","OTU_574",1,-1,"Negative"
"MS","OTU_148","OTU_58",1,1,"Positive"
"MS","OTU_148","OTU_597",1,1,"Positive"
"MS","OTU_148","OTU_615",1,-1,"Negative"
"MS","OTU_148","OTU_630",1,1,"Positive"
"MS","OTU_148","OTU_686",1,-1,"Negative"
"MS","OTU_148","OTU_694",1,1,"Positive"
"MS","OTU_148","OTU_7",1,-1,"Negative"
"MS","OTU_148","OTU_717",1,-1,"Negative"
"MS","OTU_148","OTU_758",1,1,"Positive"
"MS","OTU_148","OTU_781",1,1,"Positive"
"MS","OTU_148","OTU_794",1,-1,"Negative"
"MS","OTU_148","OTU_822",1,-1,"Negative"
"MS","OTU_148","OTU_949",1,-1,"Negative"
"MS","OTU_148","OTU_965",1,1,"Positive"
"MS","OTU_148","OTU_986",1,-1,"Negative"
"MS","OTU_148","OTU_991",1,1,"Positive"
"MS","OTU_148","OTU_997",1,1,"Positive"
"MS","OTU_1492","OTU_1557",1,1,"Positive"
"MS","OTU_1492","OTU_1571",1,-1,"Negative"
"MS","OTU_1492","OTU_1608",1,1,"Positive"
"MS","OTU_1492","OTU_163",1,-1,"Negative"
"MS","OTU_1492","OTU_1669",1,1,"Positive"
"MS","OTU_1492","OTU_1710",1,-1,"Negative"
"MS","OTU_1492","OTU_1812",1,1,"Positive"
"MS","OTU_1492","OTU_183",1,-1,"Negative"
"MS","OTU_1492","OTU_1884",1,-1,"Negative"
"MS","OTU_1492","OTU_2029",1,1,"Positive"
"MS","OTU_1492","OTU_2075",1,-1,"Negative"
"MS","OTU_1492","OTU_2133",1,-1,"Negative"
"MS","OTU_1492","OTU_214",1,-1,"Negative"
"MS","OTU_1492","OTU_2179",1,1,"Positive"
"MS","OTU_1492","OTU_2180",1,1,"Positive"
"MS","OTU_1492","OTU_2207",1,1,"Positive"
"MS","OTU_1492","OTU_2216",1,-1,"Negative"
"MS","OTU_1492","OTU_225",1,-1,"Negative"
"MS","OTU_1492","OTU_2274",1,1,"Positive"
"MS","OTU_1492","OTU_2291",1,-1,"Negative"
"MS","OTU_1492","OTU_2294",1,-1,"Negative"
"MS","OTU_1492","OTU_2416",1,1,"Positive"
"MS","OTU_1492","OTU_242",1,-1,"Negative"
"MS","OTU_1492","OTU_2435",1,1,"Positive"
"MS","OTU_1492","OTU_2437",1,1,"Positive"
"MS","OTU_1492","OTU_2515",1,1,"Positive"
"MS","OTU_1492","OTU_2552",1,-1,"Negative"
"MS","OTU_1492","OTU_262",1,-1,"Negative"
"MS","OTU_1492","OTU_308",1,-1,"Negative"
"MS","OTU_1492","OTU_371",1,1,"Positive"
"MS","OTU_1492","OTU_448",1,-1,"Negative"
"MS","OTU_1492","OTU_527",1,-1,"Negative"
"MS","OTU_1492","OTU_568",1,1,"Positive"
"MS","OTU_1492","OTU_572",1,-1,"Negative"
"MS","OTU_1492","OTU_580",1,1,"Positive"
"MS","OTU_1492","OTU_6",1,-1,"Negative"
"MS","OTU_1492","OTU_820",1,-1,"Negative"
"MS","OTU_1492","OTU_825",1,1,"Positive"
"MS","OTU_1492","OTU_851",1,1,"Positive"
"MS","OTU_1492","OTU_864",1,-1,"Negative"
"MS","OTU_1492","OTU_959",1,-1,"Negative"
"MS","OTU_1492","OTU_976",1,-1,"Negative"
"MS","OTU_1492","OTU_977",1,-1,"Negative"
"MS","OTU_1492","OTU_979",1,-1,"Negative"
"MS","OTU_1492","OTU_98",1,1,"Positive"
"MS","OTU_1516","OTU_1861",1,1,"Positive"
"MS","OTU_1516","OTU_1907",1,1,"Positive"
"MS","OTU_1516","OTU_191",1,1,"Positive"
"MS","OTU_1516","OTU_1935",1,1,"Positive"
"MS","OTU_1516","OTU_2095",1,1,"Positive"
"MS","OTU_1516","OTU_2313",1,1,"Positive"
"MS","OTU_1516","OTU_254",1,1,"Positive"
"MS","OTU_1516","OTU_295",1,1,"Positive"
"MS","OTU_1516","OTU_482",1,1,"Positive"
"MS","OTU_1516","OTU_550",1,1,"Positive"
"MS","OTU_1516","OTU_556",1,1,"Positive"
"MS","OTU_1516","OTU_59",1,1,"Positive"
"MS","OTU_1516","OTU_635",1,1,"Positive"
"MS","OTU_1516","OTU_678",1,1,"Positive"
"MS","OTU_1516","OTU_737",1,1,"Positive"
"MS","OTU_1516","OTU_807",1,1,"Positive"
"MS","OTU_155","OTU_1585",1,1,"Positive"
"MS","OTU_155","OTU_1676",1,1,"Positive"
"MS","OTU_155","OTU_1678",1,1,"Positive"
"MS","OTU_155","OTU_1716",1,-1,"Negative"
"MS","OTU_155","OTU_1725",1,1,"Positive"
"MS","OTU_155","OTU_1729",1,1,"Positive"
"MS","OTU_155","OTU_1828",1,1,"Positive"
"MS","OTU_155","OTU_185",1,1,"Positive"
"MS","OTU_155","OTU_1863",1,1,"Positive"
"MS","OTU_155","OTU_1873",1,-1,"Negative"
"MS","OTU_155","OTU_1916",1,-1,"Negative"
"MS","OTU_155","OTU_1917",1,1,"Positive"
"MS","OTU_155","OTU_1918",1,1,"Positive"
"MS","OTU_155","OTU_1971",1,1,"Positive"
"MS","OTU_155","OTU_1976",1,-1,"Negative"
"MS","OTU_155","OTU_1995",1,-1,"Negative"
"MS","OTU_155","OTU_20",1,1,"Positive"
"MS","OTU_155","OTU_2031",1,1,"Positive"
"MS","OTU_155","OTU_2036",1,1,"Positive"
"MS","OTU_155","OTU_2040",1,1,"Positive"
"MS","OTU_155","OTU_2061",1,1,"Positive"
"MS","OTU_155","OTU_210",1,-1,"Negative"
"MS","OTU_155","OTU_2103",1,-1,"Negative"
"MS","OTU_155","OTU_2172",1,-1,"Negative"
"MS","OTU_155","OTU_2185",1,1,"Positive"
"MS","OTU_155","OTU_2230",1,-1,"Negative"
"MS","OTU_155","OTU_2257",1,1,"Positive"
"MS","OTU_155","OTU_228",1,-1,"Negative"
"MS","OTU_155","OTU_231",1,1,"Positive"
"MS","OTU_155","OTU_2344",1,-1,"Negative"
"MS","OTU_155","OTU_2375",1,-1,"Negative"
"MS","OTU_155","OTU_2388",1,-1,"Negative"
"MS","OTU_155","OTU_2438",1,1,"Positive"
"MS","OTU_155","OTU_2452",1,-1,"Negative"
"MS","OTU_155","OTU_2497",1,1,"Positive"
"MS","OTU_155","OTU_2502",1,1,"Positive"
"MS","OTU_155","OTU_2560",1,1,"Positive"
"MS","OTU_155","OTU_2619",1,1,"Positive"
"MS","OTU_155","OTU_27",1,1,"Positive"
"MS","OTU_155","OTU_420",1,1,"Positive"
"MS","OTU_155","OTU_473",1,1,"Positive"
"MS","OTU_155","OTU_48",1,-1,"Negative"
"MS","OTU_155","OTU_517",1,1,"Positive"
"MS","OTU_155","OTU_524",1,1,"Positive"
"MS","OTU_155","OTU_571",1,1,"Positive"
"MS","OTU_155","OTU_574",1,1,"Positive"
"MS","OTU_155","OTU_58",1,-1,"Negative"
"MS","OTU_155","OTU_597",1,-1,"Negative"
"MS","OTU_155","OTU_615",1,1,"Positive"
"MS","OTU_155","OTU_630",1,-1,"Negative"
"MS","OTU_155","OTU_686",1,1,"Positive"
"MS","OTU_155","OTU_694",1,-1,"Negative"
"MS","OTU_155","OTU_7",1,1,"Positive"
"MS","OTU_155","OTU_717",1,1,"Positive"
"MS","OTU_155","OTU_758",1,-1,"Negative"
"MS","OTU_155","OTU_781",1,-1,"Negative"
"MS","OTU_155","OTU_794",1,1,"Positive"
"MS","OTU_155","OTU_822",1,1,"Positive"
"MS","OTU_155","OTU_949",1,1,"Positive"
"MS","OTU_155","OTU_965",1,-1,"Negative"
"MS","OTU_155","OTU_986",1,1,"Positive"
"MS","OTU_155","OTU_991",1,-1,"Negative"
"MS","OTU_155","OTU_997",1,-1,"Negative"
"MS","OTU_1557","OTU_1571",1,-1,"Negative"
"MS","OTU_1557","OTU_1608",1,1,"Positive"
"MS","OTU_1557","OTU_163",1,-1,"Negative"
"MS","OTU_1557","OTU_1669",1,1,"Positive"
"MS","OTU_1557","OTU_1710",1,-1,"Negative"
"MS","OTU_1557","OTU_1812",1,1,"Positive"
"MS","OTU_1557","OTU_183",1,-1,"Negative"
"MS","OTU_1557","OTU_1884",1,-1,"Negative"
"MS","OTU_1557","OTU_2029",1,1,"Positive"
"MS","OTU_1557","OTU_2075",1,-1,"Negative"
"MS","OTU_1557","OTU_2133",1,-1,"Negative"
"MS","OTU_1557","OTU_214",1,-1,"Negative"
"MS","OTU_1557","OTU_2179",1,1,"Positive"
"MS","OTU_1557","OTU_2180",1,1,"Positive"
"MS","OTU_1557","OTU_2207",1,1,"Positive"
"MS","OTU_1557","OTU_2216",1,-1,"Negative"
"MS","OTU_1557","OTU_225",1,-1,"Negative"
"MS","OTU_1557","OTU_2274",1,1,"Positive"
"MS","OTU_1557","OTU_2291",1,-1,"Negative"
"MS","OTU_1557","OTU_2294",1,-1,"Negative"
"MS","OTU_1557","OTU_2416",1,1,"Positive"
"MS","OTU_1557","OTU_242",1,-1,"Negative"
"MS","OTU_1557","OTU_2435",1,1,"Positive"
"MS","OTU_1557","OTU_2437",1,1,"Positive"
"MS","OTU_1557","OTU_2515",1,1,"Positive"
"MS","OTU_1557","OTU_2552",1,-1,"Negative"
"MS","OTU_1557","OTU_262",1,-1,"Negative"
"MS","OTU_1557","OTU_308",1,-1,"Negative"
"MS","OTU_1557","OTU_371",1,1,"Positive"
"MS","OTU_1557","OTU_448",1,-1,"Negative"
"MS","OTU_1557","OTU_527",1,-1,"Negative"
"MS","OTU_1557","OTU_568",1,1,"Positive"
"MS","OTU_1557","OTU_572",1,-1,"Negative"
"MS","OTU_1557","OTU_580",1,1,"Positive"
"MS","OTU_1557","OTU_6",1,-1,"Negative"
"MS","OTU_1557","OTU_820",1,-1,"Negative"
"MS","OTU_1557","OTU_825",1,1,"Positive"
"MS","OTU_1557","OTU_851",1,1,"Positive"
"MS","OTU_1557","OTU_864",1,-1,"Negative"
"MS","OTU_1557","OTU_959",1,-1,"Negative"
"MS","OTU_1557","OTU_976",1,-1,"Negative"
"MS","OTU_1557","OTU_977",1,-1,"Negative"
"MS","OTU_1557","OTU_979",1,-1,"Negative"
"MS","OTU_1557","OTU_98",1,1,"Positive"
"MS","OTU_1571","OTU_1608",1,-1,"Negative"
"MS","OTU_1571","OTU_163",1,1,"Positive"
"MS","OTU_1571","OTU_1669",1,-1,"Negative"
"MS","OTU_1571","OTU_1710",1,1,"Positive"
"MS","OTU_1571","OTU_1812",1,-1,"Negative"
"MS","OTU_1571","OTU_183",1,1,"Positive"
"MS","OTU_1571","OTU_1884",1,1,"Positive"
"MS","OTU_1571","OTU_2029",1,-1,"Negative"
"MS","OTU_1571","OTU_2075",1,1,"Positive"
"MS","OTU_1571","OTU_2133",1,1,"Positive"
"MS","OTU_1571","OTU_214",1,1,"Positive"
"MS","OTU_1571","OTU_2179",1,-1,"Negative"
"MS","OTU_1571","OTU_2180",1,-1,"Negative"
"MS","OTU_1571","OTU_2207",1,-1,"Negative"
"MS","OTU_1571","OTU_2216",1,1,"Positive"
"MS","OTU_1571","OTU_225",1,1,"Positive"
"MS","OTU_1571","OTU_2274",1,-1,"Negative"
"MS","OTU_1571","OTU_2291",1,1,"Positive"
"MS","OTU_1571","OTU_2294",1,1,"Positive"
"MS","OTU_1571","OTU_2416",1,-1,"Negative"
"MS","OTU_1571","OTU_242",1,1,"Positive"
"MS","OTU_1571","OTU_2435",1,-1,"Negative"
"MS","OTU_1571","OTU_2437",1,-1,"Negative"
"MS","OTU_1571","OTU_2515",1,-1,"Negative"
"MS","OTU_1571","OTU_2552",1,1,"Positive"
"MS","OTU_1571","OTU_262",1,1,"Positive"
"MS","OTU_1571","OTU_308",1,1,"Positive"
"MS","OTU_1571","OTU_371",1,-1,"Negative"
"MS","OTU_1571","OTU_448",1,1,"Positive"
"MS","OTU_1571","OTU_527",1,1,"Positive"
"MS","OTU_1571","OTU_568",1,-1,"Negative"
"MS","OTU_1571","OTU_572",1,1,"Positive"
"MS","OTU_1571","OTU_580",1,-1,"Negative"
"MS","OTU_1571","OTU_6",1,1,"Positive"
"MS","OTU_1571","OTU_820",1,1,"Positive"
"MS","OTU_1571","OTU_825",1,-1,"Negative"
"MS","OTU_1571","OTU_851",1,-1,"Negative"
"MS","OTU_1571","OTU_864",1,1,"Positive"
"MS","OTU_1571","OTU_959",1,1,"Positive"
"MS","OTU_1571","OTU_976",1,1,"Positive"
"MS","OTU_1571","OTU_977",1,1,"Positive"
"MS","OTU_1571","OTU_979",1,1,"Positive"
"MS","OTU_1571","OTU_98",1,-1,"Negative"
"MS","OTU_1574","OTU_1606",1,1,"Positive"
"MS","OTU_1574","OTU_1726",1,1,"Positive"
"MS","OTU_1574","OTU_1740",1,-1,"Negative"
"MS","OTU_1574","OTU_1886",1,-1,"Negative"
"MS","OTU_1574","OTU_1890",1,1,"Positive"
"MS","OTU_1574","OTU_1892",1,-1,"Negative"
"MS","OTU_1574","OTU_1912",1,1,"Positive"
"MS","OTU_1574","OTU_2053",1,1,"Positive"
"MS","OTU_1574","OTU_2145",1,1,"Positive"
"MS","OTU_1574","OTU_215",1,1,"Positive"
"MS","OTU_1574","OTU_2198",1,1,"Positive"
"MS","OTU_1574","OTU_2275",1,1,"Positive"
"MS","OTU_1574","OTU_2299",1,-1,"Negative"
"MS","OTU_1574","OTU_2324",1,1,"Positive"
"MS","OTU_1574","OTU_2335",1,1,"Positive"
"MS","OTU_1574","OTU_2380",1,1,"Positive"
"MS","OTU_1574","OTU_2393",1,1,"Positive"
"MS","OTU_1574","OTU_2408",1,-1,"Negative"
"MS","OTU_1574","OTU_2421",1,1,"Positive"
"MS","OTU_1574","OTU_2439",1,-1,"Negative"
"MS","OTU_1574","OTU_2448",1,1,"Positive"
"MS","OTU_1574","OTU_2512",1,1,"Positive"
"MS","OTU_1574","OTU_261",1,1,"Positive"
"MS","OTU_1574","OTU_2618",1,1,"Positive"
"MS","OTU_1574","OTU_306",1,-1,"Negative"
"MS","OTU_1574","OTU_339",1,1,"Positive"
"MS","OTU_1574","OTU_503",1,1,"Positive"
"MS","OTU_1574","OTU_521",1,1,"Positive"
"MS","OTU_1574","OTU_530",1,1,"Positive"
"MS","OTU_1574","OTU_548",1,1,"Positive"
"MS","OTU_1574","OTU_549",1,1,"Positive"
"MS","OTU_1574","OTU_573",1,1,"Positive"
"MS","OTU_1574","OTU_575",1,-1,"Negative"
"MS","OTU_1574","OTU_578",1,-1,"Negative"
"MS","OTU_1574","OTU_583",1,1,"Positive"
"MS","OTU_1574","OTU_67",1,1,"Positive"
"MS","OTU_1574","OTU_706",1,1,"Positive"
"MS","OTU_1574","OTU_722",1,1,"Positive"
"MS","OTU_1574","OTU_726",1,1,"Positive"
"MS","OTU_1574","OTU_760",1,1,"Positive"
"MS","OTU_1574","OTU_792",1,-1,"Negative"
"MS","OTU_1574","OTU_80",1,1,"Positive"
"MS","OTU_1574","OTU_800",1,1,"Positive"
"MS","OTU_1574","OTU_806",1,-1,"Negative"
"MS","OTU_1574","OTU_83",1,1,"Positive"
"MS","OTU_1574","OTU_86",1,-1,"Negative"
"MS","OTU_1585","OTU_1676",1,1,"Positive"
"MS","OTU_1585","OTU_1678",1,1,"Positive"
"MS","OTU_1585","OTU_1716",1,-1,"Negative"
"MS","OTU_1585","OTU_1725",1,1,"Positive"
"MS","OTU_1585","OTU_1729",1,1,"Positive"
"MS","OTU_1585","OTU_1828",1,1,"Positive"
"MS","OTU_1585","OTU_185",1,1,"Positive"
"MS","OTU_1585","OTU_1863",1,1,"Positive"
"MS","OTU_1585","OTU_1873",1,-1,"Negative"
"MS","OTU_1585","OTU_1916",1,-1,"Negative"
"MS","OTU_1585","OTU_1917",1,1,"Positive"
"MS","OTU_1585","OTU_1918",1,1,"Positive"
"MS","OTU_1585","OTU_1971",1,1,"Positive"
"MS","OTU_1585","OTU_1976",1,-1,"Negative"
"MS","OTU_1585","OTU_1995",1,-1,"Negative"
"MS","OTU_1585","OTU_20",1,1,"Positive"
"MS","OTU_1585","OTU_2031",1,1,"Positive"
"MS","OTU_1585","OTU_2036",1,1,"Positive"
"MS","OTU_1585","OTU_2040",1,1,"Positive"
"MS","OTU_1585","OTU_2061",1,1,"Positive"
"MS","OTU_1585","OTU_210",1,-1,"Negative"
"MS","OTU_1585","OTU_2103",1,-1,"Negative"
"MS","OTU_1585","OTU_2172",1,-1,"Negative"
"MS","OTU_1585","OTU_2185",1,1,"Positive"
"MS","OTU_1585","OTU_2230",1,-1,"Negative"
"MS","OTU_1585","OTU_2257",1,1,"Positive"
"MS","OTU_1585","OTU_228",1,-1,"Negative"
"MS","OTU_1585","OTU_231",1,1,"Positive"
"MS","OTU_1585","OTU_2344",1,-1,"Negative"
"MS","OTU_1585","OTU_2375",1,-1,"Negative"
"MS","OTU_1585","OTU_2388",1,-1,"Negative"
"MS","OTU_1585","OTU_2438",1,1,"Positive"
"MS","OTU_1585","OTU_2452",1,-1,"Negative"
"MS","OTU_1585","OTU_2497",1,1,"Positive"
"MS","OTU_1585","OTU_2502",1,1,"Positive"
"MS","OTU_1585","OTU_2560",1,1,"Positive"
"MS","OTU_1585","OTU_2619",1,1,"Positive"
"MS","OTU_1585","OTU_27",1,1,"Positive"
"MS","OTU_1585","OTU_420",1,1,"Positive"
"MS","OTU_1585","OTU_473",1,1,"Positive"
"MS","OTU_1585","OTU_48",1,-1,"Negative"
"MS","OTU_1585","OTU_517",1,1,"Positive"
"MS","OTU_1585","OTU_524",1,1,"Positive"
"MS","OTU_1585","OTU_571",1,1,"Positive"
"MS","OTU_1585","OTU_574",1,1,"Positive"
"MS","OTU_1585","OTU_58",1,-1,"Negative"
"MS","OTU_1585","OTU_597",1,-1,"Negative"
"MS","OTU_1585","OTU_615",1,1,"Positive"
"MS","OTU_1585","OTU_630",1,-1,"Negative"
"MS","OTU_1585","OTU_686",1,1,"Positive"
"MS","OTU_1585","OTU_694",1,-1,"Negative"
"MS","OTU_1585","OTU_7",1,1,"Positive"
"MS","OTU_1585","OTU_717",1,1,"Positive"
"MS","OTU_1585","OTU_758",1,-1,"Negative"
"MS","OTU_1585","OTU_781",1,-1,"Negative"
"MS","OTU_1585","OTU_794",1,1,"Positive"
"MS","OTU_1585","OTU_822",1,1,"Positive"
"MS","OTU_1585","OTU_949",1,1,"Positive"
"MS","OTU_1585","OTU_965",1,-1,"Negative"
"MS","OTU_1585","OTU_986",1,1,"Positive"
"MS","OTU_1585","OTU_991",1,-1,"Negative"
"MS","OTU_1585","OTU_997",1,-1,"Negative"
"MS","OTU_1606","OTU_1726",1,1,"Positive"
"MS","OTU_1606","OTU_1740",1,-1,"Negative"
"MS","OTU_1606","OTU_1886",1,-1,"Negative"
"MS","OTU_1606","OTU_1890",1,1,"Positive"
"MS","OTU_1606","OTU_1892",1,-1,"Negative"
"MS","OTU_1606","OTU_1912",1,1,"Positive"
"MS","OTU_1606","OTU_2053",1,1,"Positive"
"MS","OTU_1606","OTU_2145",1,1,"Positive"
"MS","OTU_1606","OTU_215",1,1,"Positive"
"MS","OTU_1606","OTU_2198",1,1,"Positive"
"MS","OTU_1606","OTU_2275",1,1,"Positive"
"MS","OTU_1606","OTU_2299",1,-1,"Negative"
"MS","OTU_1606","OTU_2324",1,1,"Positive"
"MS","OTU_1606","OTU_2335",1,1,"Positive"
"MS","OTU_1606","OTU_2380",1,1,"Positive"
"MS","OTU_1606","OTU_2393",1,1,"Positive"
"MS","OTU_1606","OTU_2408",1,-1,"Negative"
"MS","OTU_1606","OTU_2421",1,1,"Positive"
"MS","OTU_1606","OTU_2439",1,-1,"Negative"
"MS","OTU_1606","OTU_2448",1,1,"Positive"
"MS","OTU_1606","OTU_2512",1,1,"Positive"
"MS","OTU_1606","OTU_261",1,1,"Positive"
"MS","OTU_1606","OTU_2618",1,1,"Positive"
"MS","OTU_1606","OTU_306",1,-1,"Negative"
"MS","OTU_1606","OTU_339",1,1,"Positive"
"MS","OTU_1606","OTU_503",1,1,"Positive"
"MS","OTU_1606","OTU_521",1,1,"Positive"
"MS","OTU_1606","OTU_530",1,1,"Positive"
"MS","OTU_1606","OTU_548",1,1,"Positive"
"MS","OTU_1606","OTU_549",1,1,"Positive"
"MS","OTU_1606","OTU_573",1,1,"Positive"
"MS","OTU_1606","OTU_575",1,-1,"Negative"
"MS","OTU_1606","OTU_578",1,-1,"Negative"
"MS","OTU_1606","OTU_583",1,1,"Positive"
"MS","OTU_1606","OTU_67",1,1,"Positive"
"MS","OTU_1606","OTU_706",1,1,"Positive"
"MS","OTU_1606","OTU_722",1,1,"Positive"
"MS","OTU_1606","OTU_726",1,1,"Positive"
"MS","OTU_1606","OTU_760",1,1,"Positive"
"MS","OTU_1606","OTU_792",1,-1,"Negative"
"MS","OTU_1606","OTU_80",1,1,"Positive"
"MS","OTU_1606","OTU_800",1,1,"Positive"
"MS","OTU_1606","OTU_806",1,-1,"Negative"
"MS","OTU_1606","OTU_83",1,1,"Positive"
"MS","OTU_1606","OTU_86",1,-1,"Negative"
"MS","OTU_1608","OTU_163",1,-1,"Negative"
"MS","OTU_1608","OTU_1669",1,1,"Positive"
"MS","OTU_1608","OTU_1710",1,-1,"Negative"
"MS","OTU_1608","OTU_1812",1,1,"Positive"
"MS","OTU_1608","OTU_183",1,-1,"Negative"
"MS","OTU_1608","OTU_1884",1,-1,"Negative"
"MS","OTU_1608","OTU_2029",1,1,"Positive"
"MS","OTU_1608","OTU_2075",1,-1,"Negative"
"MS","OTU_1608","OTU_2133",1,-1,"Negative"
"MS","OTU_1608","OTU_214",1,-1,"Negative"
"MS","OTU_1608","OTU_2179",1,1,"Positive"
"MS","OTU_1608","OTU_2180",1,1,"Positive"
"MS","OTU_1608","OTU_2207",1,1,"Positive"
"MS","OTU_1608","OTU_2216",1,-1,"Negative"
"MS","OTU_1608","OTU_225",1,-1,"Negative"
"MS","OTU_1608","OTU_2274",1,1,"Positive"
"MS","OTU_1608","OTU_2291",1,-1,"Negative"
"MS","OTU_1608","OTU_2294",1,-1,"Negative"
"MS","OTU_1608","OTU_2416",1,1,"Positive"
"MS","OTU_1608","OTU_242",1,-1,"Negative"
"MS","OTU_1608","OTU_2435",1,1,"Positive"
"MS","OTU_1608","OTU_2437",1,1,"Positive"
"MS","OTU_1608","OTU_2515",1,1,"Positive"
"MS","OTU_1608","OTU_2552",1,-1,"Negative"
"MS","OTU_1608","OTU_262",1,-1,"Negative"
"MS","OTU_1608","OTU_308",1,-1,"Negative"
"MS","OTU_1608","OTU_371",1,1,"Positive"
"MS","OTU_1608","OTU_448",1,-1,"Negative"
"MS","OTU_1608","OTU_527",1,-1,"Negative"
"MS","OTU_1608","OTU_568",1,1,"Positive"
"MS","OTU_1608","OTU_572",1,-1,"Negative"
"MS","OTU_1608","OTU_580",1,1,"Positive"
"MS","OTU_1608","OTU_6",1,-1,"Negative"
"MS","OTU_1608","OTU_820",1,-1,"Negative"
"MS","OTU_1608","OTU_825",1,1,"Positive"
"MS","OTU_1608","OTU_851",1,1,"Positive"
"MS","OTU_1608","OTU_864",1,-1,"Negative"
"MS","OTU_1608","OTU_959",1,-1,"Negative"
"MS","OTU_1608","OTU_976",1,-1,"Negative"
"MS","OTU_1608","OTU_977",1,-1,"Negative"
"MS","OTU_1608","OTU_979",1,-1,"Negative"
"MS","OTU_1608","OTU_98",1,1,"Positive"
"MS","OTU_1629","OTU_1687",1,1,"Positive"
"MS","OTU_1629","OTU_1703",1,1,"Positive"
"MS","OTU_1629","OTU_1757",1,1,"Positive"
